DATE,HOUR,COAL,FUEL_GAS,SELF_PRODUCER,NUCLEAR,HYDRO,COMBINED_CYCLE,WIND,THERMAL_SOLAR,PHOTOVOLTAIC_SOLAR,RESIDUALS,IMPORT,IMPORT_WITHOUT_MIBEL
15/03/2022,13,1367.0,,,6023.0,2569.9,2737.7,12918.2,108.3,5657.2,4716.1,,0
15/03/2022,14,1367.0,,,6023.0,1818.8,2732.2,13178.8,108.7,5817.5,4727.4,,0
15/03/2022,15,1367.0,,,6023.0,1630.1,2730.0,13263.7,106.3,5583.5,4721.8,,0
15/03/2022,16,1367.0,,,6023.0,2200.4,2728.5,13281.0,101.2,4922.6,4717.6,,0
15/03/2022,17,1367.0,,,6022.0,2724.9,2726.6,13412.2,87.9,3746.1,4725.3,,0
15/03/2022,18,1337.0,,,6022.0,3932.0,2731.9,13196.0,77.1,2244.5,4754.4,,0
15/03/2022,19,1367.0,,,6023.0,4794.7,2869.8,13171.5,62.7,772.8,4789.6,,0
15/03/2022,20,1367.0,,,6024.0,5488.7,2875.4,13185.8,27.6,158.9,4931.5,,0
15/03/2022,21,1367.0,,,6025.0,6643.5,2883.5,13255.6,10.4,92.1,4929.5,,0
15/03/2022,22,1367.0,,,6026.0,5824.4,2886.7,12883.0,7.0,90.9,4920.6,,0
15/03/2022,23,1367.0,,,6026.0,3627.2,2891.7,12019.2,7.0,90.3,4795.4,,0
15/03/2022,24,1367.0,,,6026.0,3386.9,2634.8,11365.2,7.0,33.7,4735.4,,0
16/01/2022,1,1108.0,,,7090.6,2131.2,3605.2,3490.9,20.0,74.4,4714.6,,2365.6
16/01/2022,2,1108.0,,,7090.6,1329.9,3212.8,3554.3,20.0,113.3,4684.9,,2056.7
16/01/2022,3,1108.0,,,7090.6,1197.0,2897.4,3605.3,11.0,73.7,4655.9,,1621.5
16/01/2022,4,1108.0,,,7090.6,1173.3,2707.4,3718.9,4.0,5.2,4645.9,,1559.9
16/01/2022,5,1108.0,,,7090.6,1159.2,2717.4,3828.8,4.0,5.2,4648.7,,1698.6
16/01/2022,6,1108.0,,,6954.6,1157.4,2877.4,3910.1,4.0,5.2,4653.3,,1459.7
16/01/2022,7,1108.0,,,6812.6,1151.4,3209.0,3942.3,4.0,5.2,4622.9,,1164.1
16/01/2022,8,1108.0,,,6812.6,1234.5,4129.8,3911.2,4.1,39.5,4634.4,,726.1
16/01/2022,9,1108.0,,,6812.6,1294.8,5932.1,3859.5,4.1,245.1,4636.6,,0.0
16/01/2022,10,1108.0,,,6812.6,1938.2,6231.2,3809.0,8.5,2312.5,4644.6,,0.0
16/01/2022,11,1108.0,,,6826.6,1952.6,6218.8,3439.2,66.4,5538.1,4626.2,,0.0
16/01/2022,12,1108.0,,,6848.6,1774.1,6151.4,2862.0,500.3,7244.8,4637.6,,0.0
16/01/2022,13,1108.0,,,6870.6,1509.9,6143.6,2336.8,858.1,7772.4,4607.9,,0.0
16/01/2022,14,1108.0,,,6890.6,1387.0,6120.7,2097.7,898.0,7851.8,4601.6,,999.2
16/01/2022,15,1108.0,,,6911.6,1374.7,6119.6,2133.3,928.8,7727.6,4601.9,,1362.6
16/01/2022,16,1108.0,,,6933.6,1374.7,6118.8,2259.7,1055.3,7115.3,4604.8,,91.5
16/01/2022,17,1108.0,,,6953.6,1583.5,6139.2,2381.1,1135.4,5119.0,4615.0,,473.3
16/01/2022,18,1108.0,,,6975.6,2501.5,6787.4,2791.0,797.8,1845.1,4612.4,,614.6
16/01/2022,19,1108.0,,,6996.6,5147.0,7018.1,3290.2,230.6,239.7,4785.6,,452.3
16/01/2022,20,1108.0,,,7018.6,5714.8,7028.4,3664.5,40.6,119.0,4804.1,,973.0
16/01/2022,21,1108.0,,,7038.6,5498.2,7037.8,3840.0,36.0,76.8,4821.4,,2566.9
16/01/2022,22,1108.0,,,7059.6,4830.1,7043.8,3972.1,35.4,39.4,4698.5,,3561.0
16/01/2022,23,1108.0,,,7080.6,2952.0,7049.6,4071.2,24.0,74.3,4667.4,,3534.6
16/01/2022,24,1108.0,,,7091.5,1801.1,6379.9,4216.0,14.0,5.7,4638.8,,3561.0
16/02/2022,1,805.7,,,7095.2,702.7,2248.2,11725.7,16.5,5.3,4630.9,,2300.0
16/02/2022,2,802.0,,,7095.2,630.6,1803.0,11892.5,16.5,5.3,4536.0,,2300.0
16/02/2022,3,650.0,,,7096.1,556.4,1740.0,12179.1,16.5,5.3,4570.0,,2300.0
16/02/2022,4,600.0,,,7095.2,555.4,1740.0,12434.4,16.5,5.3,4552.2,,2300.0
16/02/2022,5,571.2,,,7097.1,552.2,1740.0,12599.6,16.5,5.3,4532.9,,2300.0
16/02/2022,6,650.0,,,7099.1,554.5,1741.0,12619.0,16.5,5.3,4520.2,,2300.0
16/02/2022,7,802.3,,,7100.1,610.3,1743.0,12374.2,16.5,7.2,4556.2,,2300.0
16/02/2022,8,807.0,,,7100.1,1338.7,1912.5,12184.4,22.6,162.7,4660.4,,2682.0
16/02/2022,9,807.0,,,7099.2,2429.6,1905.2,12125.9,23.2,730.1,4681.5,,2734.4
16/02/2022,10,807.0,,,7099.2,1983.7,1902.6,11909.0,33.6,3305.4,4680.0,,2682.0
16/02/2022,11,805.6,,,7099.2,848.2,1931.6,11747.5,245.9,6126.2,4648.2,,2682.0
16/02/2022,12,801.0,,,7098.2,748.6,1570.6,11830.7,718.5,7691.7,4623.1,,2590.0
16/02/2022,13,802.3,,,7099.2,507.1,1696.0,11879.0,1025.9,8253.7,4605.7,,663.9
16/02/2022,14,650.0,,,7099.2,509.3,1719.0,12225.3,1107.6,8330.8,4531.1,,2067.9
16/02/2022,15,550.0,,,7099.2,497.5,1718.0,12501.5,1048.8,8144.0,4479.4,,2433.0
16/02/2022,16,550.0,,,7097.2,490.2,1716.0,12782.7,1048.2,7533.9,4461.5,,1925.9
16/02/2022,17,650.0,,,7099.2,646.4,1718.0,12947.3,1022.9,6143.6,4501.7,,2522.3
16/02/2022,18,800.0,,,7097.2,766.9,1837.2,12895.4,892.7,3474.2,4691.6,,2497.0
16/02/2022,19,807.0,,,7099.2,1378.1,2349.4,12593.7,417.8,818.7,4792.6,,2497.0
16/02/2022,20,807.0,,,7098.2,3087.1,3025.2,12692.6,121.4,188.2,4829.1,,2497.0
16/02/2022,21,807.0,,,7098.2,3774.4,3029.3,12773.0,69.4,160.5,4783.0,,2497.0
16/02/2022,22,807.0,,,7100.1,3060.7,3032.4,12677.3,43.2,159.3,4765.0,,2497.0
16/02/2022,23,807.0,,,7099.2,1118.3,3036.8,12353.1,42.7,157.6,4778.6,,2497.0
16/02/2022,24,804.3,,,7100.1,659.1,2117.5,12191.3,42.5,5.8,4711.3,,2497.0
16/03/2022,1,1407.0,,,6025.4,2318.7,2388.6,10684.9,,33.6,4628.3,,0.0
16/03/2022,2,1317.0,,,6025.4,1881.1,2289.5,9859.0,,90.2,4605.6,,0.0
16/03/2022,3,1407.0,,,6025.4,1623.4,2247.8,9155.6,,61.8,4581.6,,0.0
16/03/2022,4,1407.0,,,6025.4,726.4,2179.4,8501.7,,61.8,4584.2,,8.3
16/03/2022,5,1407.0,,,6025.4,708.5,2194.4,8002.9,,33.5,4586.2,,455.4
16/03/2022,6,1407.0,,,6025.4,1780.2,2337.8,7750.0,,92.0,4594.2,,0.0
16/03/2022,7,1407.0,,,6025.4,3430.3,3129.1,7668.6,,139.1,4762.7,,818.8
16/03/2022,8,1377.0,,,6025.4,5034.5,4360.4,7247.8,0.1,160.2,4845.1,,1935.6
16/03/2022,9,1407.0,,,6025.4,5349.5,4793.9,7006.9,0.4,1048.9,4913.0,,1978.4
16/03/2022,10,1407.0,,,6025.4,4571.6,4790.9,6710.6,6.8,2780.4,4918.6,,519.7
16/03/2022,11,1407.0,,,6025.4,3197.7,4787.1,6538.6,55.6,4046.0,4798.9,,1449.7
16/03/2022,12,1407.0,,,6023.4,2614.3,4756.9,6558.7,96.9,4794.5,4785.3,,1363.8
16/03/2022,13,1407.0,,,6022.4,2537.1,4750.7,6661.2,109.8,4946.3,4772.1,,1473.6
16/03/2022,14,1407.0,,,6022.4,2392.2,4748.6,6826.3,143.9,4784.9,4768.4,,1475.9
16/03/2022,15,1407.0,,,6022.4,2150.0,4745.7,7173.2,162.0,4464.3,4760.6,,875.5
16/03/2022,16,1407.0,,,6022.4,2057.6,4742.6,7945.0,147.2,3854.3,4755.2,,0.0
16/03/2022,17,1407.0,,,6021.4,2452.6,4811.7,8751.8,124.7,3020.1,4747.4,,0.0
16/03/2022,18,1407.0,,,6021.4,2752.9,4813.2,9568.0,84.0,1842.1,4777.6,,0.0
16/03/2022,19,1407.0,,,6022.4,3094.9,4734.1,10797.9,50.6,615.3,4785.9,,0.0
16/03/2022,20,1407.0,,,6023.4,3461.0,4816.6,11980.8,16.0,96.1,4810.8,,0.0
16/03/2022,21,1407.0,,,6024.4,3901.1,4820.4,13113.6,3.2,40.2,4821.2,,0.0
16/03/2022,22,1407.0,,,6025.4,3281.4,4549.4,13792.1,0.1,6.1,4799.0,,0.0
16/03/2022,23,1407.0,,,6025.4,1689.1,3491.0,14106.6,,5.7,4761.5,,0.0
16/03/2022,24,1400.0,,,6025.4,870.2,2878.3,14492.5,,5.5,4625.8,,0.0
17/01/2022,1,1108.0,,,7102.1,3078.5,3715.5,3840.3,14.0,405.2,4820.0,,1159.0
17/01/2022,2,1108.0,,,7102.1,1980.4,3257.9,3847.6,14.0,352.8,4793.5,,1047.2
17/01/2022,3,1108.0,,,7102.1,1180.2,3293.3,3828.5,14.0,300.1,4751.6,,1225.3
17/01/2022,4,1108.0,,,7101.1,1165.5,3401.9,3772.3,14.0,157.6,4732.1,,1433.4
17/01/2022,5,1108.0,,,7103.0,1148.1,3545.4,3693.0,14.0,114.2,4738.1,,1687.3
17/01/2022,6,1108.0,,,7102.1,1215.8,3743.5,3723.3,14.0,249.4,4762.2,,715.5
17/01/2022,7,1108.0,,,7102.1,2932.8,5702.5,3862.6,22.0,250.0,4778.2,,869.9
17/01/2022,8,1108.0,,,7103.0,4728.2,7943.9,3754.0,22.0,167.6,4835.3,,2059.0
17/01/2022,9,1108.0,,,7102.1,5162.6,10938.6,3626.7,22.3,307.1,4817.2,,1301.1
17/01/2022,10,1108.0,,,7102.1,4756.7,11392.8,3726.5,33.5,2460.7,4816.4,,176.6
17/01/2022,11,1108.0,,,7102.1,3078.1,11122.0,3500.2,129.5,5831.3,4772.6,,0.0
17/01/2022,12,1108.0,,,7101.1,1922.9,10883.3,2882.8,601.2,7492.9,4779.6,,0.0
17/01/2022,13,1108.0,,,7102.1,1584.6,10877.7,2604.4,962.6,7998.3,4770.8,,0.0
17/01/2022,14,1108.0,,,7101.1,1553.8,10868.4,2590.4,1071.3,8083.9,4776.8,,0.0
17/01/2022,15,1108.0,,,7101.1,1535.8,10432.1,2700.3,1139.6,8005.2,4783.8,,0.0
17/01/2022,16,1108.0,,,7101.1,1549.3,10364.0,2856.5,1306.9,7486.1,4777.8,,0.0
17/01/2022,17,1108.0,,,7101.1,1911.5,10824.1,3026.0,1431.2,5587.1,4779.7,,0.0
17/01/2022,18,1108.0,,,7101.1,3761.9,11105.5,3537.5,1117.6,2120.4,4833.5,,0.0
17/01/2022,19,1108.0,,,7101.1,6041.5,11360.4,4190.2,336.2,227.2,4879.5,,721.8
17/01/2022,20,1108.0,,,7103.0,7231.8,11366.7,4434.5,35.8,78.1,5016.4,,938.8
17/01/2022,21,1108.0,,,7101.1,6971.2,11377.7,4376.3,29.9,75.3,5004.7,,612.6
17/01/2022,22,1108.0,,,7103.0,5299.2,11381.9,4138.5,29.8,74.6,4893.3,,474.4
17/01/2022,23,1108.0,,,7102.1,3324.3,11128.0,3871.0,29.8,113.8,4837.9,,0.0
17/01/2022,24,1108.0,,,7103.0,1464.9,10443.1,3585.0,29.8,74.1,4808.8,,746.3
17/02/2022,1,802.0,,,7096.4,680.5,2280.7,12298.5,27.0,5.3,4596.2,,2000.0
17/02/2022,2,801.0,,,7096.4,645.5,2117.2,12058.4,28.0,5.3,4580.3,,2000.0
17/02/2022,3,800.0,,,7097.4,620.7,1738.0,11751.6,29.0,5.3,4514.2,,2000.0
17/02/2022,4,800.0,,,7097.4,594.9,1626.3,11476.1,30.0,5.3,4480.8,,2000.0
17/02/2022,5,800.0,,,7098.3,586.6,1702.2,11276.4,31.0,5.3,4490.1,,2050.0
17/02/2022,6,800.0,,,7098.3,613.1,2354.0,11044.3,32.0,5.3,4501.8,,2050.0
17/02/2022,7,800.0,,,7097.4,672.8,3916.5,10701.6,33.0,7.2,4564.3,,2050.0
17/02/2022,8,803.3,,,7098.3,866.9,5590.0,10185.3,34.0,11.5,4713.3,,2400.0
17/02/2022,9,807.0,,,7097.4,1851.3,6628.7,9339.1,35.3,846.7,4833.4,,2100.0
17/02/2022,10,807.0,,,7097.4,1249.6,6783.2,8609.6,58.6,3802.0,4823.7,,1953.7
17/02/2022,11,803.3,,,7097.4,794.6,6101.0,7933.9,460.6,6740.9,4795.8,,1363.4
17/02/2022,12,800.0,,,7095.4,708.0,5711.4,7588.4,989.8,8376.5,4758.2,,888.2
17/02/2022,13,800.0,,,7095.4,642.8,5061.3,7319.1,1227.3,9142.7,4706.0,,1281.0
17/02/2022,14,800.0,,,7094.4,629.0,4909.7,6912.6,1297.7,9364.0,4622.6,,1605.3
17/02/2022,15,800.0,,,7094.4,620.5,4926.5,6415.0,1380.4,9366.2,4638.8,,1329.5
17/02/2022,16,800.0,,,7092.4,583.9,4908.5,5854.7,1525.5,8993.3,4612.8,,1538.7
17/02/2022,17,800.0,,,7093.4,697.0,5656.1,5313.9,1675.3,7686.3,4740.4,,1043.0
17/02/2022,18,800.0,,,7091.4,819.3,6152.5,4753.4,1565.1,4458.9,4802.3,,2636.0
17/02/2022,19,807.0,,,7093.4,3490.1,7474.1,4351.6,802.2,1111.4,4875.9,,2636.0
17/02/2022,20,807.0,,,7093.4,5368.7,7921.2,4277.9,308.2,234.3,5003.8,,2636.0
17/02/2022,21,807.0,,,7095.4,5790.4,7929.6,4277.1,131.0,250.2,5027.0,,2636.0
17/02/2022,22,807.0,,,7095.4,5343.8,7936.9,4313.9,109.1,169.6,4983.0,,2636.0
17/02/2022,23,807.0,,,7096.4,3460.1,7671.6,4437.6,74.0,157.9,4874.5,,2636.0
17/02/2022,24,807.0,,,7096.4,1648.4,7250.0,4778.1,50.0,157.9,4810.4,,2636.0
17/03/2022,1,1402.0,,,6018.2,740.4,538.0,15926.9,,5.2,4650.8,,0.0
17/03/2022,2,1191.0,,,6018.2,693.3,388.0,15980.6,,5.2,4590.0,,0.0
17/03/2022,3,1190.0,,,6018.2,662.7,388.0,15824.8,,5.2,4577.0,,0.0
17/03/2022,4,1190.0,,,6018.2,662.8,388.0,15940.1,,5.2,4576.5,,0.0
17/03/2022,5,1190.0,,,6018.2,677.7,388.0,15930.0,,5.2,4585.3,,0.0
17/03/2022,6,1190.0,,,6018.2,719.7,388.0,16025.9,,5.2,4591.2,,0.0
17/03/2022,7,1254.0,,,6018.2,841.6,458.0,16250.7,,5.2,4628.1,,0.0
17/03/2022,8,1377.0,,,6018.2,1033.3,543.0,16382.9,0.3,85.3,4737.7,,159.2
17/03/2022,9,1407.0,,,6016.5,2096.2,616.0,16365.8,6.6,1108.4,4778.9,,0.0
17/03/2022,10,1407.0,,,6016.5,2117.0,516.0,16473.6,19.2,3093.7,4773.1,,0.0
17/03/2022,11,1400.0,,,6016.5,1855.3,516.0,16616.1,99.0,4571.7,4721.4,,0.0
17/03/2022,12,1400.0,,,6016.5,1643.6,514.0,16622.4,196.3,5390.9,4636.3,,0.0
17/03/2022,13,1400.0,,,6016.5,829.2,514.0,16641.3,351.7,5755.5,4676.2,,0.0
17/03/2022,14,1400.0,,,6014.5,817.0,514.0,16606.9,448.3,5780.5,4668.9,,0.0
17/03/2022,15,1400.0,,,6012.5,799.6,514.0,16489.7,470.5,5630.0,4695.0,,0.0
17/03/2022,16,1400.0,,,6014.5,804.3,514.0,16430.4,470.2,5185.1,4735.5,,0.0
17/03/2022,17,1400.0,,,6014.5,855.2,514.0,16110.4,496.9,4412.6,4733.3,,0.0
17/03/2022,18,1407.0,,,6016.5,960.8,514.0,15675.7,470.6,3141.3,4816.1,,0.0
17/03/2022,19,1407.0,,,6016.5,1888.1,665.6,15609.9,370.5,1299.1,4840.3,,0.0
17/03/2022,20,1407.0,,,6018.2,3741.6,700.4,15771.0,130.8,294.0,4910.8,,0.0
17/03/2022,21,1407.0,,,6018.2,4124.4,703.6,15711.0,18.2,181.8,5017.2,,132.7
17/03/2022,22,1407.0,,,6019.2,3571.6,704.6,15372.5,12.6,137.3,4906.1,,166.8
17/03/2022,23,1407.0,,,6019.2,2562.5,705.7,15085.9,12.0,99.9,4868.0,,0.0
17/03/2022,24,1407.0,,,6019.2,911.8,516.0,14679.8,12.0,136.6,4841.9,,0.0
18/01/2022,1,1108.0,,,7103.0,2124.6,6710.4,3490.7,30.0,73.7,4744.4,,1892.4
18/01/2022,2,1108.0,,,7103.0,1700.5,6535.6,3225.4,26.0,5.2,4717.4,,1066.1
18/01/2022,3,1108.0,,,7103.0,1128.6,6295.6,3079.5,16.0,5.2,4683.2,,643.5
18/01/2022,4,1108.0,,,7102.0,1136.6,6195.2,2975.4,14.0,5.2,4629.9,,1129.3
18/01/2022,5,1108.0,,,7103.0,1135.6,6195.2,2895.1,14.0,5.2,4633.8,,1325.7
18/01/2022,6,1108.0,,,7103.0,1152.5,6350.1,2735.1,14.0,5.2,4673.4,,658.2
18/01/2022,7,1108.0,,,7103.9,2748.7,9165.6,2533.8,14.0,113.4,4709.2,,0.0
18/01/2022,8,1108.0,,,7103.0,4099.5,12602.0,2342.1,14.0,7.6,4672.5,,39.5
18/01/2022,9,1108.0,,,7103.0,4756.8,13647.3,2351.5,14.2,250.5,4725.8,,391.6
18/01/2022,10,1108.0,,,7103.0,4630.1,13331.9,2355.7,19.6,2410.3,4736.4,,0.0
18/01/2022,11,1108.0,,,7103.0,3536.5,12639.5,2184.5,71.9,5627.2,4704.0,,0.0
18/01/2022,12,1108.0,,,7102.0,2200.2,12421.8,2022.8,412.5,7236.2,4696.6,,0.0
18/01/2022,13,1108.0,,,7102.0,1920.1,12415.2,1963.0,734.0,7759.3,4690.4,,0.0
18/01/2022,14,1108.0,,,7103.0,1858.6,12408.7,1908.9,803.8,7847.5,4659.5,,0.0
18/01/2022,15,1108.0,,,7102.0,1696.3,12405.1,1864.5,847.2,7726.6,4657.7,,0.0
18/01/2022,16,1108.0,,,7102.0,1565.3,12402.8,1783.7,969.4,7145.5,4654.4,,0.0
18/01/2022,17,1108.0,,,7103.0,2319.5,12403.6,1801.4,1039.1,5307.4,4654.9,,0.0
18/01/2022,18,1108.0,,,7102.0,4435.3,13287.9,1949.2,800.1,1974.4,4733.4,,0.0
18/01/2022,19,1108.0,,,7102.0,6050.3,14004.6,2244.7,233.0,163.0,4875.2,,0.0
18/01/2022,20,1108.0,,,7103.9,7684.3,14015.0,2374.2,29.4,9.7,4905.5,,0.0
18/01/2022,21,1108.0,,,7103.0,6419.6,14029.6,2440.0,24.3,6.9,4893.4,,0.0
18/01/2022,22,1108.0,,,7103.0,5079.1,14035.4,2422.2,23.7,37.9,4762.2,,1241.0
18/01/2022,23,1108.0,,,7103.0,3816.3,12871.2,2303.2,23.6,5.8,4690.7,,1301.8
18/01/2022,24,1108.0,,,7103.9,1977.5,12448.4,2328.0,23.5,5.7,4660.2,,790.2
18/02/2022,1,807.0,,,7094.3,2438.3,4517.6,5088.2,24.0,201.5,4670.0,,2497.0
18/02/2022,2,807.0,,,7095.3,1958.4,3418.8,5508.3,24.0,248.1,4664.0,,2497.0
18/02/2022,3,807.0,,,7095.3,1619.1,2470.8,5915.5,24.0,201.6,4651.9,,2497.0
18/02/2022,4,807.0,,,7095.3,895.5,2322.1,6341.9,24.0,113.5,4641.5,,2497.0
18/02/2022,5,805.6,,,7096.2,533.3,2286.2,6724.1,24.0,37.3,4641.5,,2590.0
18/02/2022,6,805.6,,,7096.2,541.5,2326.7,7049.7,24.0,37.3,4641.7,,2590.0
18/02/2022,7,807.0,,,7096.2,1946.5,2567.5,7182.9,24.0,201.5,4678.2,,2590.0
18/02/2022,8,807.0,,,7096.2,3357.1,3715.8,7113.1,24.0,80.7,4847.5,,3304.9
18/02/2022,9,807.0,,,7094.3,4067.5,3810.3,6783.0,24.4,1005.1,4902.9,,3344.9
18/02/2022,10,807.0,,,7094.3,3479.0,3804.4,6012.1,53.3,4320.9,4853.0,,2775.0
18/02/2022,11,807.0,,,7093.3,2542.6,3422.6,4988.1,585.4,7385.8,4816.8,,2775.0
18/02/2022,12,807.0,,,7091.3,2002.3,3133.2,4334.0,1062.2,8683.9,4781.3,,2775.0
18/02/2022,13,987.0,,,7090.3,1659.1,3017.1,3979.9,1278.6,9237.2,4764.1,,2867.0
18/02/2022,14,1167.0,,,7088.3,1123.2,3007.3,3856.2,1334.8,9293.1,4757.1,,2867.0
18/02/2022,15,1134.0,,,7086.3,691.4,2808.9,3861.5,1331.1,9193.0,4734.5,,2867.0
18/02/2022,16,1102.0,,,7085.3,658.0,2785.0,4122.0,1368.7,8596.5,4664.0,,2867.0
18/02/2022,17,1102.0,,,7081.6,741.9,2783.0,4926.5,1401.2,7175.3,4629.5,,2867.0
18/02/2022,18,1134.0,,,7079.6,892.5,2868.7,6277.5,1244.9,4033.9,4740.9,,2796.7
18/02/2022,19,1172.0,,,7088.3,2343.3,3007.2,7744.0,603.3,907.0,4865.5,,2516.8
18/02/2022,20,1172.0,,,7088.3,3119.3,3016.5,9132.6,199.8,150.6,4899.3,,2997.5
18/02/2022,21,1172.0,,,7089.3,2912.1,3025.2,10351.2,61.6,79.8,4899.8,,3254.4
18/02/2022,22,1172.0,,,7091.3,1581.2,3036.1,11260.6,16.7,10.3,4882.6,,2882.9
18/02/2022,23,1102.0,,,7093.3,790.1,2638.6,11871.3,16.6,6.0,4806.5,,1463.5
18/02/2022,24,1070.0,,,7093.3,586.2,2546.5,12180.1,16.5,5.9,4666.1,,246.0
18/03/2022,1,1402.0,,,6027.0,814.4,863.0,15187.5,6.0,5.2,4825.3,,0.0
18/03/2022,2,1290.0,,,6027.0,732.6,588.0,14688.9,6.0,5.2,4801.4,,0.0
18/03/2022,3,1290.0,,,6027.0,698.0,538.0,14074.5,6.0,5.2,4768.4,,0.0
18/03/2022,4,1232.3,,,6027.0,691.5,538.0,13536.8,6.0,5.2,4766.4,,4.7
18/03/2022,5,1290.0,,,6027.0,700.0,538.0,12948.4,6.0,5.2,4754.7,,495.9
18/03/2022,6,1290.0,,,6027.0,730.2,623.0,12508.7,6.0,5.2,4759.2,,1050.7
18/03/2022,7,1290.0,,,6027.0,872.2,1361.4,12168.6,6.0,5.5,4814.2,,1291.6
18/03/2022,8,1377.0,,,6027.0,2036.9,1887.4,11972.0,10.6,231.1,4927.1,,1817.7
18/03/2022,9,1407.0,,,6027.0,2837.2,1885.6,11356.7,16.9,2043.6,4980.8,,1477.0
18/03/2022,10,1407.0,,,6027.0,2361.7,1886.8,10732.9,216.1,4684.3,4972.2,,554.6
18/03/2022,11,1407.0,,,6027.0,1216.8,1882.6,9929.6,682.4,6062.6,4901.5,,0.0
18/03/2022,12,1407.0,,,6027.0,931.0,1879.9,9358.7,935.4,6644.5,4885.8,,0.0
18/03/2022,13,1405.6,,,6025.0,893.3,1870.4,8594.2,1020.8,6844.4,4879.4,,1145.5
18/03/2022,14,1401.3,,,6025.0,870.4,1687.6,7726.3,1075.2,6756.3,4838.6,,2961.3
18/03/2022,15,1401.2,,,6024.0,862.5,1686.1,7072.0,1087.2,6492.7,4831.8,,3700.0
18/03/2022,16,1407.0,,,6024.0,874.8,1899.5,6588.5,1053.9,5886.7,4843.0,,3700.0
18/03/2022,17,1407.0,,,6024.0,989.8,2327.2,6198.5,1043.9,4881.1,4899.2,,3700.0
18/03/2022,18,1407.0,,,6024.0,2140.1,2782.5,6220.8,991.4,3516.2,4999.5,,2631.3
18/03/2022,19,1407.0,,,6024.0,3299.4,3512.7,5937.8,665.7,1511.5,5125.7,,1043.0
18/03/2022,20,1407.0,,,6024.0,3969.2,3697.4,5921.3,284.0,254.3,5140.3,,3139.9
18/03/2022,21,1407.0,,,6024.0,4645.6,3704.5,6074.4,131.8,160.3,5150.6,,3700.0
18/03/2022,22,1407.0,,,6025.0,3668.3,3709.3,6157.7,78.1,115.3,5133.8,,3700.0
18/03/2022,23,1407.0,,,6025.0,3232.5,3290.9,6203.6,38.0,114.9,4985.7,,3700.0
18/03/2022,24,1403.3,,,6025.0,1966.2,2695.1,6369.2,28.0,5.5,4928.3,,3640.8
19/01/2022,1,1108.0,,,7101.7,2803.6,6376.1,2927.6,16.5,113.1,4720.4,,2543.0
19/01/2022,2,1108.0,,,7101.7,1897.2,5511.0,2884.4,16.5,73.5,4701.5,,2543.0
19/01/2022,3,1108.0,,,7101.7,1182.0,5412.2,2901.0,16.5,5.1,4636.0,,2491.0
19/01/2022,4,1108.0,,,7100.7,1162.2,5413.1,3022.0,16.5,5.1,4637.6,,1976.9
19/01/2022,5,1108.0,,,7102.6,1156.3,5414.5,3212.1,16.5,5.1,4622.8,,1897.1
19/01/2022,6,1108.0,,,7101.7,1156.0,5722.1,3494.2,16.5,5.3,4596.6,,1565.0
19/01/2022,7,1108.0,,,7101.7,2312.1,9001.3,3930.6,16.5,73.8,4673.3,,401.6
19/01/2022,8,1108.0,,,7102.6,3495.1,11912.3,4397.7,26.0,7.6,4729.6,,402.3
19/01/2022,9,1108.0,,,7101.7,4217.3,12205.9,4708.3,26.4,263.1,4769.4,,1190.9
19/01/2022,10,1108.0,,,7101.7,4164.7,12204.3,5000.6,30.9,2415.7,4779.6,,0.0
19/01/2022,11,1108.0,,,7100.7,2433.9,11825.3,4885.1,77.4,5775.0,4728.5,,0.0
19/01/2022,12,1108.0,,,7101.7,1800.9,11065.9,4347.3,493.9,7480.0,4717.0,,0.0
19/01/2022,13,1108.0,,,7100.7,1482.2,10935.0,4163.4,932.4,8003.3,4715.7,,0.0
19/01/2022,14,1108.0,,,7101.7,1295.5,10634.6,4543.4,1012.1,8136.9,4718.6,,0.0
19/01/2022,15,1107.6,,,7100.7,1322.2,10628.7,5037.9,1094.3,8057.2,4701.9,,0.0
19/01/2022,16,1107.6,,,7100.7,1301.8,10625.3,5278.9,1263.4,7540.0,4689.2,,0.0
19/01/2022,17,1108.0,,,7101.7,1522.0,10622.6,5368.0,1382.5,5635.0,4694.0,,0.0
19/01/2022,18,1108.0,,,7100.7,2486.9,11658.3,5768.0,1100.4,2206.8,4766.4,,0.0
19/01/2022,19,1108.0,,,7100.7,4490.5,12152.0,6592.7,366.5,212.3,4829.1,,107.1
19/01/2022,20,1108.0,,,7102.6,5533.1,12157.5,7266.9,40.8,26.6,4959.2,,16.1
19/01/2022,21,1108.0,,,7101.7,5201.3,12162.2,7755.9,32.1,6.9,4966.7,,74.4
19/01/2022,22,1108.0,,,7101.7,3522.4,12177.7,8121.3,32.0,6.1,4829.8,,0.0
19/01/2022,23,1108.0,,,7102.6,2275.3,11074.6,8536.5,32.0,5.7,4746.2,,0.0
19/01/2022,24,1108.0,,,7102.6,1711.3,8513.7,8841.8,32.0,5.6,4738.1,,0.0
19/02/2022,1,552.0,,,7093.1,742.1,973.0,12702.0,20.0,5.4,4549.2,,2400.0
19/02/2022,2,501.0,,,7093.1,689.8,913.0,12700.6,20.0,5.4,4476.2,,2400.0
19/02/2022,3,500.0,,,7095.0,653.6,763.0,12574.3,10.0,5.7,4390.0,,2079.0
19/02/2022,4,500.0,,,7094.1,649.0,591.8,12376.7,4.0,5.8,4371.8,,2295.8
